filename,filesize,lines,start,end
./aws-open-data/czb-opencell.csv,2461558,12603,08:53:45.417196729,08:53:45.465040837
./aws-open-data/civic-aws-opendata.csv,5932,38,08:53:45.472270128,08:53:45.515394926
./aws-open-data/aws-open-data-uniprot-rdf.csv,559069,3163,08:53:45.525405439,08:53:45.563310588
./aws-open-data/gatk-sv-data-us-east-1.csv,1508590,6998,08:53:45.576466255,08:53:45.622670283
./aws-open-data/gdc-beataml1-cohort-phs001657-2-open.csv,550290,2550,08:53:45.632787857,08:53:45.668711196
./aws-open-data/noaa-ufs-prototypes-pds.csv,139571411,768998,08:53:46.080623565,08:53:46.637368050
./aws-open-data/arpa-e-perform.csv,4537081,23572,08:53:46.660809105,08:53:46.752900228
./aws-open-data/gdc-ccle-2-open.csv,1108318,6365,08:53:46.767108831,08:53:46.806397297
./aws-open-data/pacific-sound-256khz-2021.csv,7089611,50281,08:53:46.833492152,08:53:46.939704315
./aws-open-data/human-pangenomics.csv,42773736,177795,08:53:47.068553522,08:53:47.309424981
./aws-open-data/noaa-normals-pds.csv,21675509,148921,08:53:47.381267250,08:53:47.630255796
./aws-open-data/ford-multi-av-seasonal.csv,44246,278,08:53:47.640275015,08:53:47.674421769
./aws-open-data/pacific-sound-256khz-2018.csv,7312747,51786,08:53:47.702200569,08:53:47.822191087
./aws-open-data/noaa-cdr-precip-persiann-pds.csv,2321348,14248,08:53:47.837103101,08:53:47.883705928
./aws-open-data/noaa-eri-pds.csv,27494541,178168,08:53:47.973914587,08:53:48.217695439
./aws-open-data/intelinair-data-releases.csv,9435948,51546,08:53:48.259341120,08:53:48.393462237
./aws-open-data/gdelt-open-data.csv,57666873,432832,08:53:48.607862751,08:53:48.949585119
./aws-open-data/ai2-public-datasets.csv,10753,77,08:53:48.959850399,08:53:48.990408787
./aws-open-data/gdc-cptac-phs001287-2-open.csv,3684151,17354,08:53:49.013825447,08:53:49.083627829
./aws-open-data/stoic2021-training.csv,247589,2003,08:53:49.093597304,08:53:49.136315940
./aws-open-data/fashionlocaltriplets.csv,495875,4246,08:53:49.148836906,08:53:49.184330689
./aws-open-data/noaa-swdi-pds.csv,57788,506,08:53:49.192343231,08:53:49.223862242
./aws-open-data/daylight-openstreetmap.csv,199754,900,08:53:49.233500336,08:53:49.267046092
./aws-open-data/archive-orcasound-net.csv,422299,2442,08:53:49.277495598,08:53:49.312411376
./aws-open-data/srsp-open-data.csv,7193104,45085,08:53:49.342251705,08:53:49.444258353
./aws-open-data/4dn-open-data-public.csv,9481566,50015,08:53:49.479036022,08:53:49.607167915
./aws-open-data/napierone.com.csv,101300,729,08:53:49.616024511,08:53:49.648843292
./aws-open-data/fmi-opendata-silam-surface-netcdf.csv,218202,1281,08:53:49.658621910,08:53:49.693547717
./aws-open-data/amazon-berkeley-objects.csv,194739130,1391747,08:53:50.275755041,08:53:51.092920168
./aws-open-data/bdc-cbers.csv,14337550,89577,08:53:51.152748765,08:53:51.343042627
./aws-open-data/opencitymodel.csv,11031871,57635,08:53:51.384658483,08:53:51.545930682
./aws-open-data/dmspssj.csv,786688,4318,08:53:51.558620896,08:53:51.600727784
./aws-open-data/pacific-sound-models.csv,1274,8,08:53:51.608113920,08:53:51.647018417
./aws-open-data/sentinel-1-global-coherence-earthbigdata.csv,173222636,1034377,08:53:52.170628570,08:53:52.851713186
./aws-open-data/rapid-nrt-flood-maps.csv,60913868,332676,08:53:53.034019584,08:53:53.337104383
./aws-open-data/gleif.csv,7374330,42324,08:53:53.373270309,08:53:53.486512391
./aws-open-data/fast-ai-nlp.csv,1421,12,08:53:53.493342093,08:53:53.523314581
./aws-open-data/fmi-opendata-rcrhirlam-surface-grib.csv,28562730,140668,08:53:53.618676707,08:53:53.847022426
./aws-open-data/noaa-cdr-microwave-imager-brit-temp-csu-pds.csv,240282711,1213549,08:53:54.719100525,08:53:55.604355746
./aws-open-data/noaa-cdr-microwave-humidity-sounder-brit-temp-pds.csv,61730617,310693,08:53:55.839537311,08:53:56.197338345
./aws-open-data/noaa-ofs-pds.csv,46224816,303712,08:53:56.354573198,08:53:56.667392196
./aws-open-data/1000genomes.csv,86148617,477714,08:53:56.949324208,08:53:57.355868622
