filename,filesize,lines,start,end
./aws-open-data/noaa-cdr-sea-ice-concentration-pds.csv,4241140,24803,15:06:08.635177521,15:06:08.688457139
./aws-open-data/acoustic-sandbox.csv,123814430,547859,15:06:09.004936302,15:06:09.705136565
./aws-open-data/gdc-beataml1.0-crenolanib-phs001628-2-open.csv,371,2,15:06:09.712505452,15:06:09.738553934
./aws-open-data/fast-ai-coco.csv,1457,12,15:06:09.744247059,15:06:09.768281841
./aws-open-data/aws-roda-ml-datalake-us-east-1.csv,20531352,111497,15:06:09.827100632,15:06:09.965292435
./aws-open-data/radarsat-r1-l1-cog.csv,8877875,56140,15:06:10.001223680,15:06:10.131195275
./aws-open-data/deutsche-boerse-xetra-pds.csv,5587567,39055,15:06:10.173695666,15:06:10.411261142
./aws-open-data/fisheries-catch-data.csv,616,5,15:06:10.443587844,15:06:10.537757400
./aws-open-data/noaa-cdr-outgoing-longwave-radiation-daily-pds.csv,25360,140,15:06:10.610002979,15:06:10.778080290
./aws-open-data/deutsche-boerse-eurex-pds.csv,5668498,39473,15:06:10.855492912,15:06:11.109128554
./aws-open-data/wpto-pds-us-wave.csv,29443,193,15:06:11.202011319,15:06:11.431059062
./aws-open-data/pansurg-curation-final-curations-open-data.csv,885794,4268,15:06:11.480378952,15:06:11.601769488
./aws-open-data/giab.csv,19259757,83928,15:06:11.722372659,15:06:12.114948820
./aws-open-data/njogis-elevation.csv,45985009,279147,15:06:12.333990983,15:06:13.274640966
./aws-open-data/ncar-dart-cam6.csv,4907204,38280,15:06:13.336292355,15:06:13.523832059
./aws-open-data/noaa-cdr-mean-layer-temp-rss-pds.csv,10919,63,15:06:13.540911381,15:06:13.623819324
./aws-open-data/deafrica-input-datasets.csv,7084430,42591,15:06:13.683411285,15:06:13.997158838
./aws-open-data/fmi-opendata-rcrhirlam-pressure-grib.csv,11178091,55411,15:06:14.072618984,15:06:14.375185275
./aws-open-data/nrel-pds-nsrdb.csv,45780,319,15:06:14.430016892,15:06:14.521240294
./aws-open-data/copernicus-dem-30m.csv,167240921,872827,15:06:15.246984131,15:06:18.353794517
./aws-open-data/esa-worldcover.csv,421885,2662,15:06:18.397511302,15:06:18.514092453
./aws-open-data/copernicus-dem-90m.csv,167094979,873675,15:06:19.187789379,15:06:22.085063188
./aws-open-data/ncbi-blast-databases.csv,1364599,9523,15:06:22.096602631,15:06:22.135775576
./aws-open-data/noaa-bathymetry-pds.csv,40237273,236313,15:06:22.239708516,15:06:22.540761249
./aws-open-data/pass-summary-fewsum.csv,256,2,15:06:22.548624326,15:06:22.574547560
./aws-open-data/gdc-cptac-2-phs000892-2-open.csv,781662,3656,15:06:22.583022752,15:06:22.613192730
./aws-open-data/wikisum.csv,320,3,15:06:22.619116617,15:06:22.643579496
./aws-open-data/ont-open-data.csv,61592226,277532,15:06:22.818903023,15:06:23.168565331
./aws-open-data/noaa-cdr-ocean-heatflux-pds.csv,2139782,12304,15:06:23.181955597,15:06:23.221787284
./aws-open-data/noaa-isd-pds.csv,175136526,1365239,15:06:23.660087383,15:06:25.249433240
./aws-open-data/sentinel-cogs-inventory.csv,17876760,97384,15:06:25.362042379,15:06:25.886105055
./aws-open-data/congo8khz-pnnn.csv,8179316,54546,15:06:25.956419985,15:06:26.277926992
./aws-open-data/awspds.refgenie.databio.org.csv,3123526,14499,15:06:26.329711046,15:06:26.481133393
./aws-open-data/sipecam-open-data.csv,31579079,176692,15:06:26.675389448,15:06:27.609702950
./aws-open-data/bdc-sentinel-2.csv,89708285,549892,15:06:27.852507495,15:06:28.590305297
./aws-open-data/noaa-global-hourly-pds.csv,84510752,674813,15:06:28.814994175,15:06:29.512058122
./aws-open-data/cmas-smoke-modeling-platform-2016.csv,125,1,15:06:29.518425887,15:06:29.543958117
./aws-open-data/noaa-cdr-outgoing-longwave-radiation-monthly-pds.csv,2896,17,15:06:29.550068717,15:06:29.574680790
./aws-open-data/1000genomes-dragen-3.7.6.csv,146138544,805833,15:06:29.992683069,15:06:30.991700422
./aws-open-data/gdc-mmrf-commpass-phs000748-2-open.csv,1407284,6478,15:06:31.003734515,15:06:31.055567734
./aws-open-data/nwm-archive.csv,78380185,584385,15:06:31.418020255,15:06:32.946031912
./aws-open-data/noaa-s111-pds.csv,19355716,97742,15:06:33.015673365,15:06:33.146015800
./aws-open-data/sudachi.csv,18602,140,15:06:33.152860873,15:06:33.177799972
./aws-open-data/qinglinglab-ndui-2000.csv,26957,224,15:06:33.183835037,15:06:33.207929242
